time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg,force_x,force_y,force_z,moment_x,moment_y,moment_z
0.3,324.9743059127475,134.9935716035817,50.13582316319708,-0.14803610237088663,-0.03703537566328082,0.8579317787426218,0.016394291767244627,-0.06543977842098017,-0.0005138662581677904,0.9393237263691889,-3.7494231157934426,-0.029442367827194355,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.31,324.9721823379049,134.99304029462925,50.14455791566083,-0.15475644007283038,-0.03871651656860392,0.886244365163647,0.017455127255489915,-0.06966130693459492,-0.000583229896687861,1.000105122603344,-3.9912988827177034,-0.033416611566065464,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.32,324.96993331285046,134.99247759706245,50.153561154669056,-0.16165723051679992,-0.040442773546860725,0.914637562508684,0.018549738792291787,-0.07401468004417887,-0.000659411064045338,1.0628217438684202,-4.240728788542607,-0.03778147093402869,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.33,324.967553396501,134.99188214938215,50.16283229529263,-0.1687434284851925,-0.04221538221392201,0.943116959434692,0.019678227055491687,-0.07849988515661803,-0.0007428484292354978,1.1274793585798228,-4.49771211173587,-0.04256207981311662,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.34,324.96503698548185,134.9912525494819,50.17237070881537,-0.17601991034251835,-0.04403555818198766,0.971688422594587,0.020840702430476137,-0.08311690846451118,-0.0008339956824178603,1.1940842913543197,-4.762248061191679,-0.04778443273467635,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.35000000000000003,324.96237831448076,134.99058735473744,50.18217572040574,-0.18349146779776174,-0.04590449547436278,1.0003581042875351,0.022037285641291683,-0.0878657348672019,-0.0009333217871792073,1.2626434591702633,-5.034335771706149,-0.053475399332975806,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.36,324.95957145662993,134.9898850821033,50.192246606722264,-0.19116280132661626,-0.04782336485422284,1.0291324499995123,0.023268108407351017,-0.09274634788860123,-0.0010413112571128938,1.3331644089940808,-5.313974299268924,-0.05966274019203094,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.37,324.9566103239178,134.98914420821708,50.20258259345309,-0.19903851324473498,-0.0497933120651232,1.0580182058250203,0.024533314126793902,-0.09775872959166651,-0.001158464458392598,1.4056553569339711,-5.601162616163161,-0.06637512418180463,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.38,324.9534886676324,134.9883631695116,50.213182852789906,-0.20712310042331314,-0.05181545598105042,1.0870224257603465,0.025833058587671008,-0.10290286048938824,-0.0012852979401094691,1.480125228987736,-5.895899605865459,-0.07364214738513103,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.39,324.9502000788378,134.98754036233532,50.22404650083687,-0.21542094663851277,-0.053890886663857544,1.1161524788582402,0.027167510708230938,-0.10817871945212282,-0.0014223447942390245,1.5565837034581027,-6.198184057736419,-0.08149435372229959,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.4,324.946737988885,134.98667414308193,50.23517259495479,-0.22393631454644766,-0.056020663325974794,1.1454160562333517,0.02853685330771195,-0.11358628361109355,-0.0015701550472088147,1.635041255115838,-6.508014661491652,-0.08996325738622961,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.41000000000000003,324.94309566995975,134.98576282832855,50.24656013104116,-0.23267333727567,-0.058205812196339614,1.1748211779072437,0.02994128390916993,-0.11912552825786552,-0.0017292960851505355,1.7155092011984,-6.825390001442121,-0.0990813672076215,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.42,324.93926623566824,134.98480469498415,50.25820804074656,-0.24163600962934254,-0.06044732428754722,1.2043761994812363,0.03138101557601457,-0.12479642673958247,-0.0019003531150417426,1.7979997493399327,-7.150308550491648,-0.10888221307643085,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.43,324.93524264166285,134.98379798044775,50.27011518862798,-0.2508281788895399,-0.06274615306228375,1.2340898186247857,0.032856277784076654,-0.13059895034973407,-0.0020839296640734954,1.8825260475370411,-7.482768663878349,-0.1194003745535267,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.44,324.9310176863098,134.98274088277728,50.2822803692396,-0.2602535352164008,-0.06510321199716998,1.2639710813665308,0.03436731733119204,-0.13653306821420155,-0.002280648119722071,1.969102236264112,-7.82276857264552,-0.13067151181452155,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.45,324.92658401140056,134.9816315608694,50.294702304161774,-0.26991560163515305,-0.06751937204221393,1.2940293881745606,0.035914399286463124,-0.14259874717230733,-0.0024911503131564263,2.0577435028619924,-8.170306376826293,-0.14273239907655658,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.46,324.92193410290884,134.98046813465095,50.30737963896881,-0.2798177236043511,-0.06999545897414601,1.3242744998118692,0.03749780798154764,-0.14879595165256979,-0.0027160981487794594,2.148466138334652,-8.525380038324895,-0.15562096066835898,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.47000000000000003,324.91706029179494,134.97924868528222,50.32031094013636,-0.2899630581590091,-0.07253225064199069,1.3547165429523682,0.03911784804652817,-0.15512464354283878,-0.00295617428288162,2.2412875967001358,-8.88798737347598,-0.16937630991422953,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.48,324.91195475486,134.97797125537286,50.33349469188908,-0.30035456262267535,-0.07513047410331475,1.3853660155422247,0.04077484549313571,-0.16158478205445895,-0.00321208285458141,2.3362265570547023,-9.258126045261742,-0.18403879101384854,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.49,324.9066095156516,134.97663384921066,50.34692929298949,-0.31099498288288197,-0.07779080264968304,1.416233791890679,0.042469148848338016,-0.16817632358007778,-0.003484550272440309,2.433302988522649,-9.635793555164923,-0.19965002411199087,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.5,324.90101644542307,134.97523443300378,50.36061305346888,-0.32188684122481587,-0.08051385271995001,1.4473311274738818,0.044201130341559716,-0.17489922154468257,-0.0037743260603713214,2.5325382182790186,-10.02098723463387,-0.21625295376551587,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.51,324.89516726414826,134.97377093513717,50.374544191301105,-0.3330324237184955,-0.08330018070011812,1.478669663434666,0.04597118714907874,-0.18175342624941443,-0.004082183766712522,2.633955002848259,-10.413704236133718,-0.23389190102944454,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.52,324.88905354159454,134.97224124644336,50.388720829020386,-0.3444337671552007,-0.0861502796086033,1.5102614307605433,0.04777974269944343,-0.18873888470766992,-0.004408921940611616,2.7375776028991154,-10.813941523755721,-0.25261261939967417,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.53,324.88266669845535,134.9706432204883,50.40314099028405,-0.35609264552939607,-0.08906457566586339,1.5421188541215787,0.049627248044079794,-0.19585554047295806,-0.004755365180166954,2.8434318617746417,-11.221695863354176,-0.2724623548670348,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.54,324.8759980075452,134.96897467387296,50.41780259638136,-0.36801055606290733,-0.09204342474746695,1.5742547553491701,0.05151418329761052,-0.2031033334579363,-0.005122365257096986,2.9515452880164004,-11.636963812177955,-0.29348991035610217,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.55,324.8690385950588,134.96723338655087,50.43270346268953,-0.38018870476866007,-0.09508710871980926,1.6066823565361141,0.05344105915278939,-0.21048219974399907,-0.005510802323066547,3.061947142163811,-12.059741707960724,-0.3157457148426027,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.56,324.8617794418968,134.96541710216258,50.44784129507825,-0.39262799155186934,-0.09819583165781741,1.639415282737708,0.05540841847536986,-0.21799207138073973,-0.005921586203187673,3.1746685281333886,-12.490025657430966,-0.3392818974655512,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.5700000000000001,324.8542113850604,134.9635235283871,50.46321368626387,-0.4053289948471805,-0.10136971594412963,1.6724675642529987,0.05741683798467713,-0.2256328761745483,-0.006355657782638018,3.2897424895084306,-12.927811524199525,-0.3641523669746336,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.58,324.84632511911735,134.96155033731148,50.47881811211475,-0.4182919557909037,-0.10460879824938385,1.705853638464651,0.05946693002614391,-0.2334045374655444,-0.0068139904928051906,3.407204111097836,-13.373094915978795,-0.39041289688000536,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.59,324.8381111977407,134.95949516581845,50.49465192790906,-0.43151676192816196,-0.10791302539340812,1.7395883512152746,0.06155934444260401,-0.24130697389197558,-0.007297591903874359,3.527090626153329,-13.825871171083746,-0.4181212167008399,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.6,324.829560035324,134.95735561599324,50.5107123645466,-0.44500293045548167,-0.11128225008727079,1.7736869576974201,0.06369477055172029,-0.2493400991411364,-0.007807505431333949,3.649441529667735,-14.286135344160638,-0.4473371097409026,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.61,324.8206619086741,134.95512925554982,50.5269965247162,-0.45874959100010204,-0.11471622655632115,1.8081651228338245,0.06587393923755848,-0.2575038216857811,-0.008344812164484986,3.774298698213333,-14.753882191084582,-0.47812251785441906,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.62,324.8114069587848,134.95281361827728,50.54350137902038,-0.47275546793805884,-0.1182146060445323,1.8430389211238718,0.06809762516501261,-0.2657980445049134,-0.008910632825709374,3.9017065168190888,-15.229106152961961,-0.510541653703878,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.63,324.8017851926932,134.95040620450692,50.56022376205884,-0.48701886225391816,-0.12177693220064667,1.8783248359316183,0.07036664912654579,-0.27422266478773744,-0.00950612986998721,4.0317120134289945,-15.711801339168089,-0.544661121053513,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.64,324.7917864854211,134.9479044816005,50.5771603684729,-0.5015376329458908,-0.12540263634682206,1.9140397581901316,0.07268188053154061,-0.28277757361944833,-0.010132509734960111,4.164365001531341,-16.201961509344315,-0.5805500436884348,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.65,324.7814005820042,134.94530588446045,50.59430774895241,-0.5163091779809527,-0.12909103263068078,1.9502009844963004,0.07504424004946257,-0.2914626556474202,-0.010791025252724159,4.2997182316008296,-16.699580054272026,-0.6182802036001869,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.66,324.7706170996117,134.94260781606255,50.611662306207386,-0.53133041480553,-0.1328413130618789,1.9868262145696896,0.07745470241903737,-0.3002777887262214,-0.011482978235511039,4.437827552052569,-17.2046499755335,-0.6579261891353636,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.67,324.7594255297579,134.93980764801148,50.62922029090635,-0.5465977604182836,-0.13665254243453373,2.0239335480484533,0.07991429943673767,-0.30922284353974383,-0.012209722248489062,4.57875208046976,-17.717163863861515,-0.699565553865405,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.68,324.74781524060893,134.93690272112008,50.64697779758351,-0.5621071110125393,-0.14052365313707846,2.0615414805947667,0.08242412313907804,-0.31829768319857527,-0.012972665584097574,4.722554385935762,-18.237113876070495,-0.7432789870034059,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.6900000000000001,324.73577547938714,134.93389034601284,50.66493076051703,-0.577853821196971,-0.14445343985135195,2.0996688992817005,0.08498532919454078,-0.32750216281057204,-0.013773274453631206,4.869300683377127,-18.764491710452123,-0.7891504962684229,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.7000000000000001,324.72329537487485,134.93076780375404,50.68307494958086,-0.5938326828042394,-0.14844055414297808,2.1383350772329597,0.08759914052241254,-0.33683612902239773,-0.014613076413227809,5.019061040907664,-19.29928858050745,-0.8372676041801244,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.71,324.7103639400206,134.92753234650135,50.70140596607243,-0.6100379032984324,-0.15248349894534502,2.177559667486404,0.09026685115741924,-0.3462994195295831,-0.015493664043001324,5.171909601255712,-19.841495186875388,-0.8877215588575755,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.72,324.6969700746503,134.92418119818532,50.719919238518806,-0.6264630837933414,-0.15658062293975844,2.21736269605181,0.09298983038082041,-0.3558918625524299,-0.016416698899815237,5.327924818458411,-20.39110168730422,-0.940607560496475,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.73,324.68310256828516,134.92071155521532,50.73861001846409,-0.6431011966948318,-0.16073011483461422,2.2577645541328817,0.09576952714058379,-0.36561327627482304,-0.017383915766133254,5.487189711119042,-20.94809766449791,-0.9960250048103665,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
0.74,324.6687501030693,134.91712058721257,50.75747337624061,-0.659944562981849,-0.1649299975467162,2.2987859894831133,0.09860747478542897,-0.37546346824273036,-0.01839712721953315,5.649792133647763,-21.512472091652665,-1.0540777448444967,-0.25937584265952196,-0.06489160885591842,8.537132623424565,0.0014854212929896905,-0.005937322349783646,-1.0408340855860843e-17
