Time_s,RotorSpeed_rad_s,Qaero_Nm,Predicted_WindZ
34.6,45.5868767568234,-1298.9007683041025,-1.3834060178274061
34.61,45.5850810644741,-1298.90068470212,-1.3822007237373501
34.62,45.58328471484555,-1298.900601431281,-1.3809949414029141
34.63,45.58148773622484,-1298.9005184913217,-1.3797886897827478
34.64,45.57969015678758,-1298.9004358819377,-1.3785819877637149
34.65,45.57789200459796,-1298.90035360287,-1.3773748541600135
34.660000000000004,45.57609330760881,-1298.9002716538978,-1.3761673077132581
34.67,45.5742940936617,-1298.9001900348185,-1.3749593670927869
34.68,45.572494390487,-1298.9001087454376,-1.3737510508957893
34.69,45.57069422570397,-1298.900027785432,-1.3725423776488803
34.7,45.56889362682085,-1298.8999471545728,-1.3713333658056808
34.71,45.56709262123491,-1298.8998668525471,-1.3701240337487874
34.72,45.56529123623258,-1298.8997868791505,-1.3689143997877409
34.730000000000004,45.56348949898949,-1298.8997072341158,-1.367704482160926
34.74,45.56168743657059,-1298.8996279171924,-1.3664942990347662
34.75,45.55988507593021,-1298.899548928103,-1.3652838685042603
34.76,45.55808244391216,-1298.899470266568,-1.3640732085927034
34.77,45.55627956724985,-1298.8993919322504,-1.3628623372524267
34.78,45.55447647256633,-1298.89931392486,-1.3616512723636252
34.79,45.5526731863744,-1298.8992362442548,-1.3604400317332743
34.800000000000004,45.55086973507671,-1298.8991588900635,-1.3592286330994323
34.81,45.54906614496586,-1298.899081861863,-1.358017094129318
34.82,45.54726244222449,-1298.8990051595156,-1.3568054324155039
34.83,45.54545865292536,-1298.8989287827644,-1.3555936654805922
34.84,45.543654803031465,-1298.898852731275,-1.3543818107767542
34.85,45.54185091839613,-1298.8987770046167,-1.353169885686011
34.86,45.54004702476312,-1298.898701602497,-1.3519579075176598
34.87,45.53824314776672,-1298.898626524768,-1.350745893508229
34.88,45.536439312931854,-1298.8985517710116,-1.349533860826213
34.89,45.534635545674185,-1298.898477340884,-1.348321826568279
34.9,45.53283187130021,-1298.89840323412,-1.3471098077592174
34.910000000000004,45.53102831500738,-1298.898329450351,-1.3458978213541126
34.92,45.529224901884206,-1298.898255989294,-1.3446858842362275
34.93,45.52742165691034,-1298.8981828505423,-1.343474013219442
34.94,45.52561860495673,-1298.8981100338524,-1.3422622250450722
34.95,45.52381577078569,-1298.8980375388803,-1.3410505363849037
34.96,45.52201317905102,-1298.897965365154,-1.3398389638415562
34.97,45.52021085429815,-1298.8978935124053,-1.3386275239448366
34.980000000000004,45.5184088209642,-1298.897821980341,-1.3374162331543236
34.99,45.51660710337813,-1299.8240961264044,-1.3257150468068186
35.0,45.51474338548306,-1300.719238549265,-1.314324639033222
35.01,45.51288212676334,-1300.788769681375,-1.3122844232634652
35.02,45.51102146069526,-1300.722749763817,-1.3117794937629963
35.03,45.50916146638132,-1300.7672210538833,-1.3100237654178208
35.04,45.50730216573368,-1300.7374417456267,-1.3091093058311092
35.050000000000004,45.50544358222897,-1300.7571806974047,-1.307634494028747
35.06,45.50358573918479,-1300.7439075101834,-1.3065340080755803
35.07,45.50172865981036,-1300.7526429722736,-1.3051847255424693
35.08,45.49987236720526,-1300.7467065420385,-1.3040021035811797
35.09,45.49801688435955,-1300.7505519136344,-1.3027091860599267
35.1,45.49616223415392,-1300.7478766236018,-1.3014906433207898
35.11,45.49430843935985,-1300.7495489802584,-1.3002233827910263
35.12,45.49245552263972,-1300.748323444031,-1.29898949492949
35.13,45.49060350654701,-1300.749030373799,-1.2977342761444515
35.14,45.48875241352636,-1300.7484495295828,-1.2964942222540436
35.15,45.48690226591379,-1300.7487277373991,-1.2952450270210676
35.160000000000004,45.48505308593682,-1300.7484337790706,-1.29400292034809
35.17,45.4832048957146,-1300.7485217993128,-1.2927571068910613
35.18,45.48135771725807,-1300.748355701032,-1.291514808706827
35.19,45.47951157247012,-1300.7483595481156,-1.2902712356771957
35.2,45.47766648314571,-1300.7482506305023,-1.2890296059884783
35.21,45.47582247097206,-1300.7482174208556,-1.287787798634902
35.22,45.47397955752877,-1300.748134270056,-1.2865472520901324
35.230000000000004,45.47213776428797,-1300.748084943406,-1.2853070316348987
35.24,45.4702971126145,-1300.7480135964504,-1.2840677846233675
35.25,45.46845762376605,-1300.7479574581553,-1.2828291035341302
35.26,45.46661931889329,-1300.747891708549,-1.281591284005973
35.27,45.46478221904006,-1300.747832893339,-1.280354152772885
35.28,45.46294634514353,-1300.7477699812116,-1.2791178490662993
35.29,45.46111171803432,-1300.7477103256324,-1.2778823036606042
35.300000000000004,45.45927835843669,-1300.747649023558,-1.2766475861904851
35.31,45.45744628696867,-1300.747589342852,-1.2754136735985977
35.32,45.45561552414227,-1300.7475291041455,-1.274180604508297
35.33,45.45378609036357,-1300.7474697596274,-1.2729483763043365
35.34,45.45195800593295,-1300.7474103402396,-1.2717170137516245
35.35,45.45013129104521,-1300.747351491162,-1.2704865232446814
35.36,45.448305965789736,-1300.747292781606,-1.269256923307939
35.37,45.44648205015068,-1300.7472344979203,-1.2680282242657164
35.38,45.44465956400711,-1300.7471764483585,-1.2668004417943362
35.39,45.44283852713319,-1300.7471187598528,-1.2655735878877383
35.4,45.44101895919834,-1300.747061346994,-1.2643476768789288
35.410000000000004,45.43920087976738,-1300.747004265933,-1.2631227214269352
35.42,45.437384308300736,-1300.7469474782447,-1.2618987351947784
35.43,45.435569264154594,-1300.7468910087414,-1.2606757310597896
35.44,45.43375576658105,-1300.7468348402242,-1.2594537223074074
35.45,45.4319438347283,-1300.7467789831858,-1.258232721840697
35.46,45.430133487640816,-1300.746723429619,-1.2570127427043598
35.47,45.4283247442595,-1300.746668184159,-1.2557937977316378
35.480000000000004,45.42651762342185,-1300.7466132429415,-1.2545758997841503
35.49,45.42471214386217,-1300.7465586075696,-1.253359061593656
35.5,45.42290832421171,-1300.746504276054,-1.2521432958648315
35.51,45.42110618299885,-1300.746450248908,-1.2509286152063197
35.52,45.419305738649264,-1300.7463965249017,-1.249715032178912
35.53,45.41750700948613,-1300.7463431039964,-1.248502559262425
35.54,45.41571001373026,-1300.7462899853488,-1.2472912088784263
35.550000000000004,45.41391476950032,-1300.7462371685504,-1.246080993376255
35.56,45.41212129481298,-1300.7461846529172,-1.2448719250412097
35.57,45.41032960758311,-1300.7461324380838,-1.2436640160879158
35.58,45.408539725623925,-1300.7460805235437,-1.2424572786655954
35.59,45.40675166664721,-1300.7460289086914,-1.2412517248577792
35.6,45.40496544826348,-1300.7459775929167,-1.2400473666812584
35.61,45.40318108798216,-1300.7459265757711,-1.238844216084356
35.62,45.40139860321177,-1300.7458758566231,-1.2376422849509279
35.63,45.399618011260095,-1300.7458254349783,-1.2364415850968324
35.64,45.3978393293344,-1300.7457753103145,-1.2352421282719241
35.65,45.39606257454157,-1300.7457254819974,-1.2340439261610765
35.660000000000004,45.394287763888336,-1300.7456759494676,-1.2328469903822494
35.67,45.39251491428144,-1300.7456267122172,-1.2316513324867682
35.68,45.39074404252782,-1300.7455777696484,-1.2304569639611085
35.69,45.3889751653348,-1300.7455291212389,-1.2292638962250955
35.7,45.38720829931027,-1300.7454807665172,-1.2280721406322872
35.71,45.38544346096288,-1300.7454327048204,-1.226881708472872
35.72,45.38368066670223,-1300.745384935569,-1.225692610970622
35.730000000000004,45.38191993283908,-1300.7453374582092,-1.2245048592836838
35.74,45.38016127558547,-1300.7452902721482,-1.223318464505402
35.75,45.378404711055005,-1300.74524337681,-1.2221334376638122
35.76,45.376650255262966,-1300.7451967716358,-1.2209497897217734
35.77,45.37489792412654,-1300.7451504561172,-1.2197675315766432
35.78,45.37314773346501,-1300.7451044296834,-1.218586674061724
35.79,45.37139969899993,-1300.7450586916548,-1.2174072279468806
35.800000000000004,45.36965383635534,-1300.7450132415029,-1.2162292039357325
35.81,45.36791016105794,-1300.7449680786458,-1.2150526126680283
35.82,45.36616868853731,-1300.7449232024833,-1.2138774647194417
35.83,45.36442943412606,-1300.7448786124746,-1.2127037706007346
35.84,45.36269241306008,-1300.744834308008,-1.2115315407594007
35.85,45.36095764047868,-1300.7447902885615,-1.2103607855779455
35.86,45.35922513142484,-1300.7447465534483,-1.2091915153768564
35.87,45.35749490084538,-1300.744703102036,-1.2080237404123135
35.88,45.35576696359114,-1300.7446599338186,-1.2068574708753879
35.89,45.35404133441722,-1300.7446170482244,-1.2056927168944416
35.9,45.35231802798312,-1300.7445744447057,-1.2045294885341136
35.910000000000004,45.35059705885301,-1300.7445321225632,-1.203367795797572
35.92,45.34887844149588,-1300.7444900811822,-1.202207648623821
35.93,45.34716219028574,-1300.7444483200898,-1.2010490568872356
35.94,45.34544831950184,-1300.7444068385744,-1.1998920304020047
35.95,45.34373684332888,-1300.7443656359487,-1.19873657891924
35.96,45.34202777585719,-1300.7443247118242,-1.1975827121240297
35.97,45.34032113108291,-1300.7442840654917,-1.1964304396424819
35.980000000000004,45.33861692290825,-1300.7442436963508,-1.1952797710371232
35.99,45.33691516514165,-1299.124836351148,-1.2125359268000704
36.0,45.335324850080895,-1297.559851977201,-1.22925235484656
36.01,45.33373335027966,-1297.4381399734943,-1.2295621556932428
36.02,45.33214398414662,-1297.553388948278,-1.2271794099836306
36.03,45.33055666861193,-1297.475486339254,-1.226993967301837
36.04,45.328971420300746,-1297.527383869713,-1.2253341326083405
36.05,45.32738825282296,-1297.4927181329665,-1.2246598761268785
36.06,45.325807179786544,-1297.515762561386,-1.223330825187034
36.07,45.3242282147093,-1297.500333951608,-1.222440623017457
36.08,45.32265137102164,-1297.5105544652988,-1.2212601654173145
36.09,45.32107666206671,-1297.503675992901,-1.2202755529375224
36.1,45.31950410110055,-1297.5081972731623,-1.2191627231960922
36.11,45.31793370129229,-1297.5051191461812,-1.2181377398719189
36.12,45.31636547572433,-1297.5071077176196,-1.2170565708383716
36.13,45.31479943739254,-1297.5057189159957,-1.2160152555166253
36.14,45.3132355992064,-1297.5065821213811,-1.2149497803587934
36.15,45.31167397398925,-1297.505944412892,-1.21390283714444
36.16,45.31011457447839,-1297.5063077368395,-1.212845978381024
36.17,45.30855741332537,-1297.5060041280426,-1.2117981841891652
36.18,45.30700250309607,-1297.506145562451,-1.2107468151679281
36.19,45.30544985627097,-1297.505990721777,-1.2097003121808374
36.2,45.30389948524528,-1297.5060338172027,-1.2086530620370564
36.21,45.302351402329165,-1297.5059453737626,-1.2076088211188125
36.22,45.30080561974791,-1297.5059450405497,-1.2065650991329218
36.23,45.2992621496421,-1297.5058863839342,-1.205523570275469
36.24,45.29772100406784,-1297.505867025309,-1.2044831322354952
36.25,45.29618219499693,-1297.5058218826975,-1.2034445336721937
36.26,45.29464573431704,-1297.5057943432296,-1.2024072891297841
36.27,45.29311163383192,-1297.5057554813502,-1.2013717358280154
36.28,45.29157990526156,-1297.50572457974,-1.2003376624283213
36.29,45.29005056024241,-1297.5056887822166,-1.1993052232167827
36.3,45.28852361032758,-1297.505656658701,-1.1982743286271322
36.31,45.28699906698698,-1297.5056224949606,-1.197245051574896
36.32,45.28547694160756,-1297.505590099458,-1.196217356559515
36.33,45.28395724549349,-1297.5055569323497,-1.1951912802661973
36.34,45.282439989866326,-1297.505524685885,-1.194166811164127
36.35,45.28092518586524,-1297.5054922308984,-1.1931439697760062
36.36,45.2794128445472,-1297.5054603192734,-1.1921227551621385
36.37,45.27790297688713,-1297.505428448841,-1.1911031806004218
36.38,45.27639559377816,-1297.5053969533478,-1.190085249800271
36.39,45.274890706031776,-1297.505365609302,-1.1890689727589265
36.4,45.27338832437805,-1297.5053345647975,-1.1880543551898288
36.41,45.271888459465785,-1297.505303720039,-1.187041405573689
36.42,45.27039112186277,-1297.50527314062,-1.1860301304545189
36.43,45.26889632205592,-1297.505242781953,-1.1850205375764666
36.44,45.26740407045151,-1297.5052126726644,-1.1840126337963675
36.45,45.26591437737535,-1297.5051827927125,-1.1830064264712608
36.46,45.26442725307299,-1297.505153154557,-1.1820019225345426
36.47,45.262942707709904,-1297.5051237487978,-1.1809991291148947
36.48,45.26146075137172,-1297.505094580783,-1.1799980531196805
36.49,45.259981394064354,-1297.5050656460494,-1.1789987015146526
36.5,45.25850464571429,-1297.5050369464225,-1.178001081140767
36.51,45.25703051616871,-1297.5050084797886,-1.177005198830786
36.52,45.25555901519572,-1297.504980246682,-1.1760110613343606
36.53,45.25409015248453,-1297.504952245613,-1.175018675371378
36.54,45.252623937645694,-1297.504924476599,-1.1740280475918716
36.55,45.25116038021126,-1297.5048969386778,-1.1730391846044483
36.56,45.249699489635,-1297.5048696314932,-1.1720520929583724
36.57,45.248241275292585,-1297.50484255435,-1.1710667791544243
36.58,45.24678574648181,-1297.5048157067197,-1.17008324963931
36.59,45.24533291242278,-1297.504789087906,-1.1691015108095506
36.6,45.24388278225811,-1297.504762697383,-1.1681215690077735
36.61,45.242435365053126,-1297.504736534456,-1.1671434305266999
36.62,45.24099066979607,-1297.5047105986623,-1.166167101604712
36.63,45.239548705398285,-1297.504684889308,-1.1651925884312408
36.64,45.23810948069445,-1297.5046594058429,-1.164219897142619
36.65,45.23667300444273,-1297.504634147678,-1.1632490338243073
36.66,45.23523928532503,-1297.504609114107,-1.1622800045118709
36.67,45.233808331947166,-1297.5045843045827,-1.1613128151880172
36.68,45.23238015283907,-1297.5045597186518,-1.1603474717834192
36.69,45.23095475645499,-1297.504535355567,-1.1593839801812518
36.7,45.229532151173714,-1297.504511214722,-1.158422346212431
36.71,45.22811234529874,-1297.504487295466,-1.1574625756577426
36.72,45.22669534705851,-1297.5044635973177,-1.1565046742456726
36.73,45.22528116460658,-1297.5044401196342,-1.155548647656163
36.74,45.22386980602185,-1297.5044168617735,-1.154594501518984
36.75,45.22246127930877,-1297.5043938231136,-1.1536422414136105
36.76,45.22105559239751,-1297.5043710030675,-1.1526918728691786
36.77,45.21965275314419,-1297.504348401092,-1.1517434013645147
36.78,45.21825276933109,-1297.5043260165533,-1.1507968323298083
36.79,45.21685564866683,-1297.5043038488084,-1.1498521711457794
36.8,45.215461398786594,-1297.504281897286,-1.1489094231429124
36.81,45.214070027252326,-1297.504260161372,-1.1479685936029043
36.82,45.21268154155293,-1297.5042386403888,-1.147029687758975
36.83,45.211295949104496,-1297.5042173337476,-1.1460927107943117
36.84,45.20991325725047,-1297.504196240899,-1.1451576678427458
36.85,45.20853347326189,-1297.5041753612022,-1.1442245639903579
36.86,45.20715660433757,-1297.504154694052,-1.143293404274182
36.87,45.20578265760432,-1297.5041342388497,-1.1423641936826314
36.88,45.20441164011716,-1297.5041139949735,-1.1414369371560387
36.89,45.20304355885948,-1297.5040939617804,-1.1405116395866486
36.9,45.2016784207433,-1297.5040741387395,-1.1395883058173606
36.91,45.200316232609445,-1297.5040545251898,-1.1386669406444945
36.92,45.19895700122777,-1297.5040351203995,-1.1377475488173605
36.93,45.19760073329734,-1297.5040159238988,-1.136830135034483
36.94,45.196247435446665,-1297.5039969350764,-1.1359147039484494
36.95,45.19489711423388,-1297.503978153194,-1.1350012601657582
36.96,45.19354977614698,-1297.5039595777296,-1.1340898082431252
36.97,45.192205427604,-1297.5039412081003,-1.1331803526907187
36.98,45.19086407495322,-1297.5039230436223,-1.132272897972772
36.99,45.18952572447341,-1295.1351697263835,-1.1583797651445344
37.0,45.18834979119377,-1292.8460236093358,-1.1836951158124247
37.01,45.18717151512159,-1292.6680292183253,-1.1849295309896544
37.02,45.18599573655398,-1292.8366501639382,-1.182211545023419
37.03,45.18482232033015,-1292.7227377267714,-1.1827182441418156
37.04,45.18365127718569,-1292.798690718562,-1.181060515676105
37.05,45.18248261351269,-1292.748022776875,-1.18084892238641
37.06,45.18131633576737,-1292.7817703919195,-1.179675851561921
37.07,45.18015245034093,-1292.7592412322942,-1.1791464393341293
37.08,45.17899096356352,-1292.7742302240156,-1.1781905761498592
37.09,45.1778318817043,-1292.7642074143755,-1.1775216926806067
37.1,45.17667521097164,-1292.7708594375686,-1.1766641643391011
37.11,45.17552095751325,-1292.766395203271,-1.1759350888667175
37.12,45.17436912741637,-1292.7693421044155,-1.1751230698235613
37.13,45.173219726707934,-1292.7673485448177,-1.1743690485185088
37.14,45.17207276135476,-1292.7686489208634,-1.1735790688032743
37.15,45.17092823726371,-1292.7677536341998,-1.1728157764626062
37.16,45.16978616028184,-1292.7683224162988,-1.1720374134648726
37.17,45.16864653619661,-1292.767915445327,-1.1712718258936778
37.18,45.16750937073601,-1292.768159268252,-1.1705004559341585
37.19,45.16637466956881,-1292.7679695196289,-1.1697356823601535
37.2,45.165242438304624,-1292.7680691089547,-1.1689692590046263
37.21,45.16411268249417,-1292.7679760956044,-1.1682066899172572
37.22,45.16298540762941,-1292.7680117723564,-1.1674443120573468
37.23,45.16186061914371,-1292.7679619433472,-1.1666845738503415
37.24,45.16073832241203,-1292.76796940507,-1.1659258492516376
37.25,45.159618522751096,-1292.7679389587845,-1.1651692285309707
37.26,45.15850122541957,-1292.767934069495,-1.164413990971779
37.27,45.15738643561821,-1292.7679124264678,-1.1636606231432278
37.28,45.156274158490056,-1292.7679022359423,-1.162908806675981
37.29,45.15516439912061,-1292.7678846929364,-1.162158759772753
37.3,45.15405716253798,-1292.767872333197,-1.1614103428497184
37.31,45.1529524537131,-1292.767856798634,-1.1606636547885962
37.32,45.151850277559845,-1292.7678436605793,-1.1599186354239226
37.33,45.15075063893525,-1292.7678292039045,-1.1591753305620607
37.34,45.14965354263967,-1292.7678159044742,-1.158433715295775
37.35,45.14855899341693,-1292.7678021109,-1.157693811796694
37.36,45.14746699595455,-1292.7677889231886,-1.1569556107875378
37.37,45.14637755488386,-1292.7677756071453,-1.1562191238933686
37.38,45.14529067478021,-1292.767762651403,-1.1554843487405808
37.39,45.14420636016314,-1292.7677497293744,-1.1547512922252903
37.4,45.143124615496525,-1292.7677370579863,-1.1540199550004537
37.41,45.14204544518879,-1292.7677244915994,-1.153290341821192
37.42,45.14096885359307,-1292.767712126421,-1.1525624546438333
37.43,45.13989484500736,-1292.7676998976094,-1.1518362972262963
37.44,45.13882342367472,-1292.7676878476004,-1.1511118720643747
37.45,45.137754593783406,-1292.767675947081,-1.1503891824360686
37.46,45.13668835946712,-1292.7676642147196,-1.1496682310345534
37.47,45.13562472480511,-1292.7676526372857,-1.1489490208803979
37.48,45.13456369382236,-1292.7676412226513,-1.1482315547164461
37.49,45.1335052704898,-1292.7676299647228,-1.147515835408452
37.5,45.13244945872444,-1292.7676188668506,-1.14680186567778
37.51,45.13139626238955,-1292.7676079258997,-1.1460896482834624
37.52,45.13034568529486,-1292.767597142975,-1.1453791858998414
37.53,45.12929773119672,-1292.7675865164474,-1.1446704811963375
37.54,45.12825240379824,-1292.7675760466864,-1.143963536783442
37.55,45.12720970674951,-1292.767565732587,-1.143258355252561
37.56,45.12616964364778,-1292.7675555738897,-1.1425549391496421
37.57,45.12513221803758,-1292.7675455699489,-1.1418532909892853
37.58,45.12409743341094,-1292.7675357203302,-1.1411534132481016
37.59,45.12306529320755,-1292.7675260245198,-1.1404553083681055
37.6,45.122035800814935,-1292.767516482073,-1.1397589787551432
37.61,45.12100895956862,-1292.767507092251,-1.1390644267831398
37.62,45.119984772752325,-1292.7674978546352,-1.1383716547872496
37.63,45.11896324359812,-1292.7674887688254,-1.1376806650673288
37.64,45.11794437528659,-1292.767479834308,-1.1369914598896447
37.65,45.11692817094705,-1292.7674710504568,-1.1363040414868912
37.66,45.11591463365768,-1292.7674624166414,-1.135618412057159
37.67,45.11490376644571,-1292.767453932537,-1.13493457376042
37.68,45.1138955722876,-1292.7674455976123,-1.1342525287245504
37.69,45.11289005410921,-1292.767437411249,-1.1335722790440457
37.7,45.11188721478597,-1292.7674293730745,-1.13289382677638
37.71,45.11088705714307,-1292.7674214824715,-1.1322171739476303
37.72,45.1098895839556,-1292.7674137388667,-1.1315423225494037
37.73,45.10889479794877,-1292.7674061418966,-1.1308692745369786
37.74,45.107902701798025,-1292.7673986909028,-1.130198031835187
37.75,45.1069132981293,-1292.7673913853923,-1.129528596333346
37.76,45.10592658951911,-1292.7673842249735,-1.128860969885979
37.77,45.10494257849477,-1292.7673772090625,-1.1281951543164013
37.78,45.10396126753455,-1292.7673703371197,-1.1275311514140451
37.79,45.10298265906789,-1292.7673636086256,-1.126868962934914
37.8,45.10200675547549,-1292.7673570230263,-1.126208590602273
37.81,45.10103355908959,-1292.76735057986,-1.1255500361053343
37.82,45.10006307219405,-1292.7673442786484,-1.1248933011006272
37.83,45.099095297024576,-1292.7673381188922,-1.1242383872121113
37.84,45.09813023576886,-1292.7673320999602,-1.1235852960326191
37.85,45.09716789056681,-1292.767326221413,-1.1229340291202394
37.86,45.09620826351064,-1292.7673204827647,-1.1222845880011416
37.87,45.09525135664512,-1292.7673148834444,-1.1216369741701673
37.88,45.09429717196771,-1292.7673094228874,-1.1209911890898745
37.89,45.09334571142874,-1292.7673041006728,-1.1203472341890688
37.9,45.092396976931575,-1292.76729891628,-1.1197051108657288
37.91,45.09145097033281,-1292.7672938691187,-1.1190648204867522
37.92,45.09050769344242,-1292.767288958798,-1.118426364385014
37.93,45.08956714802394,-1292.7672841847427,-1.1177897438638418
37.94,45.08862933579465,-1292.767279546411,-1.117154960194652
37.95,45.08769425842573,-1292.7672750432987,-1.1165220146170434
37.96,45.08676191754244,-1292.7672706749174,-1.1158909083390967
37.97,45.08583231472429,-1292.7672664408562,-1.1152616425368418
37.98,45.08490545150522,-1292.7672623404258,-1.1146342183584022
37.99,45.08398132937377,-1295.4422297448236,-1.0834322604881166
38.0,45.0828799321837,-1298.0272984948915,-1.0531430470988212
38.01,45.08178732884285,-1298.2282809206104,-1.050105318312136
38.02,45.08069806149811,-1298.0378370748626,-1.0515427339369339
38.03,45.07961229087157,-1298.1664535916102,-1.0493364753168724
38.04,45.07853001280519,-1298.0806587615346,-1.049582790508845
38.05,45.07745122792446,-1298.1378550918514,-1.0481973696802793
38.06,45.0763759366614,-1298.0997227674864,-1.0479037349746125
38.07,45.075304139400735,-1298.1251431742558,-1.0468861480541367
38.08,45.07423583647587,-1298.1081953428684,-1.0463551288701503
38.09,45.07317102816921,-1298.119493253054,-1.045503646944212
38.1,45.072109714712376,-1298.1119609172483,-1.044869734893533
38.11,45.0710518962864,-1298.1169823261544,-1.0440946969602027
38.12,45.06999757302196,-1298.1136348181676,-1.0434176692742039
38.13,45.06894674499959,-1298.1158668333337,-1.0426792246641234
38.14,45.067899412249865,-1298.11437941058,-1.0419856505196137
38.15,45.06685557475367,-1298.115371856264,-1.0412660873123638
38.16,45.06581523244233,-1298.1147112984224,-1.040567775941529
38.17,45.06477838519792,-1298.115152983955,-1.0398592219449103
38.18,45.063745032853376,-1298.114860080596,-1.0391614221646357
38.19,45.06271517519279,-1298.115057142187,-1.0384603784391633
38.2,45.06168881195156,-1298.1149277983975,-1.0377654230493487
38.21,45.06066594281664,-1298.115016295098,-1.0370703342623635
38.22,45.059646567426746,-1298.114959800732,-1.0363792598502393
38.23,45.05863068537254,-1298.1150002018796,-1.0356894343831353
38.24,45.05761829619688,-1298.1149762396817,-1.0350027012739833
38.25,45.056609399394986,-1298.1149954190996,-1.0343178312527854
38.26,45.05560399441469,-1298.1149860691037,-1.0336356434940956
38.27,45.05460208065662,-1298.1149959693914,-1.0329555914593893
38.28,45.05360365747442,-1298.1149932658525,-1.0322780390500945
38.29,45.05260872417495,-1298.1149991934258,-1.031602743143095
38.3,45.05161728001852,-1298.1149995944077,-1.0309298652523111
38.31,45.05062932421906,-1298.115003906325,-1.0302592970731794
38.32,45.04964485594436,-1298.11500583648,-1.029591110131408
38.33,45.04866387431626,-1298.1150095789387,-1.0289252560110889
38.34,45.04768637841088,-1298.115012336602,-1.028261766206171
38.35,45.0467123672588,-1298.1150159732497,-1.0276006188826337
38.36,45.04574183984528,-1298.1150192453667,-1.0269418277073807
38.37,45.04477479511047,-1298.1150229808718,-1.0262853826286378
38.38,45.043811231949626,-1298.1150266266875,-1.025631289356074
38.39,45.0428511492133,-1298.115030550662,-1.0249795430369506
38.4,45.041894545707535,-1298.1150345065353,-1.024330145810751
38.41,45.04094142019412,-1298.1150386573947,-1.0236830951049463
38.42,45.039991771390746,-1298.1150428935418,-1.0230383914362733
38.43,45.03904559797123,-1298.115047287063,-1.0223960332120683
38.44,45.03810289856573,-1298.1150517889391,-1.0217560201946068
38.45,45.037163671760936,-1298.1150564308966,-1.0211183511925537
38.46,45.03622791610028,-1298.115061190631,-1.0204830256026671
38.47,45.03529563008415,-1298.115066081996,-1.0198500423783425
38.48,45.03436681217008,-1298.1150710948132,-1.0192194007181996
38.49,45.03344146077296,-1298.1150762348489,-1.0185910996090044
38.5,45.03251957426524,-1298.1150814972325,-1.0179651381297639
38.51,45.03160115097714,-1298.115086884252,-1.0173415152484075
38.52,45.03068618919684,-1298.1150923933646,-1.0167202299590237
38.53,45.02977468717071,-1298.1150980253258,-1.016101281188993
38.54,45.028866643103456,-1298.1151037785598,-1.0154846678635234
38.55,45.027962055158405,-1298.1151096530457,-1.0148703888613912
38.56,45.02706092145763,-1298.1151156478477,-1.0142584430432393
38.57,45.02616324008221,-1298.1151217626457,-1.0136488292342651
38.58,45.02526900907239,-1298.115127996559,-1.013041546237794
38.59,45.02437822642781,-1298.1151343491758,-1.01243659282364
38.6,45.02349089010768,-1298.1151408199537,-1.0118339677350967
38.61,45.022606998031016,-1298.1151474082326,-1.011233669688913
38.62,45.02172654807681,-1298.1151541133163,-1.0106356973745267
38.63,45.020849538084256,-1298.1151609347737,-1.010040049450712
38.64,45.01997596585292,-1298.1151678719368,-1.009446724551509
38.65,45.01910582914295,-1298.1151749241922,-1.0088557212829556
38.66,45.01823912567532,-1298.11518209091,-1.0082670382241101
38.67,45.017375853131945,-1298.1151893715007,-1.0076806739264637
38.68,45.01651600915597,-1298.1151967655485,-1.0070966269126096
38.69,45.01565959135187,-1298.115204272343,-1.0065148956816774
38.7,45.01480659728576,-1298.1152118912478,-1.005935478705318
38.71,45.01395702448551,-1298.1152196217718,-1.0053583744269492
38.72,45.01311087044096,-1298.1152274633555,-1.0047835812643982
38.73,45.01226813260413,-1298.1152354153091,-1.0042110976106677
38.74,45.01142880838943,-1298.115243477067,-1.003640921831236
38.75,45.01059289517384,-1298.1152516481336,-1.0030730522647886
38.76,45.00976039029708,-1298.115259927912,-1.0025074872252553
38.77,45.00893129106185,-1298.115268315657,-1.0019442250025357
38.78,45.008105594734026,-1298.115276810991,-1.001383263856754
38.79,45.00728329854281,-1298.1152854132952,-1.0008246020252667
38.8,45.00646439968097,-1298.115294121904,-1.0002682377206558
38.81,45.00564889530502,-1298.1153029362422,-0.9997141691292377
38.82,45.00483678253541,-1298.1153118558284,-0.9991623944111936
38.83,45.004028058456726,-1298.1153208800397,-0.9986129117033684
38.84,45.00322272011788,-1298.1153300083058,-0.9980657191171716
38.85,45.002420764532296,-1298.1153392400172,-0.9975208147397847
38.86,45.00162218867814,-1298.115348574692,-0.9969781966323819
38.87,45.000826989498464,-1298.1153580116988,-0.996437862833421
38.88,45.00003516390143,-1298.1153675505068,-0.9958998113559012
38.89,44.99924670876049,-1298.115377190514,-0.9953640401894699
38.9,44.99846162091458,-1298.1153869311086,-0.9948305472998804
38.91,44.99767989716833,-1298.1153967717912,-0.9942993306276673
38.92,44.99690153429222,-1298.1154067120235,-0.9937703880900361
38.93,44.9961265290228,-1298.1154167510826,-0.9932437175826951
38.94,44.99535487806286,-1298.1154268885505,-0.9927193169742949
38.95,44.99458657808165,-1298.1154371238392,-0.9921971841120758
38.96,44.99382162571504,-1298.1154474563514,-0.991677316820132
38.97,44.993060017565725,-1298.115457885664,-0.9911597128974119
38.98,44.9923017502034,-1298.1154684110534,-0.9906443701233165
38.99,44.99154682016497,-1305.731905492471,-0.9029637536685993
39.0,44.9902826611861,-1313.0923745085051,-0.8179151689856141
