RPM,Qaero_Nm,Estimated_WindZ
45.24981413492303,-1475.2243622416602,0.8358385564817701
45.25035010379788,-1475.224310746177,0.8354554222873974
45.25088023865709,-1475.2242592256189,0.8350764555577828
45.25140455681495,-1475.2242076809778,0.8347016438264647
45.25192307559457,-1475.2241561129458,0.834330974619097
45.25243581232762,-1475.2241045223436,0.8339644354584288
45.25294278435401,-1475.2240529100363,0.8336020138635958
45.25344400902165,-1475.2240012767522,0.8332436973482312
45.25393950368613,-1475.2239496234515,0.8328894734248151
45.25442928571045,-1475.223897950966,0.8325393296008146
45.25491337246478,-1475.2238462601117,0.8321932533801214
45.25539178132612,-1475.2237945515967,0.8318512322622131
45.255864529678085,-1475.223742826218,0.8315132537445261
45.2563316349106,-1475.2236910849074,0.8311793053232007
45.2567931144196,-1475.2236393283656,0.8308493744891198
45.25724898560684,-1475.223587557373,0.8305234487315477
45.25769926587952,-1475.2235357728175,0.8302015155387268
45.25814397265009,-1475.22348397549,0.8298835623956499
45.25858312333595,-1475.2234321660842,0.8295695767843132
45.2590167353592,-1475.2233803454917,0.8292595461871589
45.25944482614634,-1475.2233285144528,0.8289534580833634
45.25986741312804,-1472.7704507593014,0.8010374133075965
45.26044958160213,-1470.4000060549276,0.7739315919835995
45.26102073364463,-1470.2156591470252,0.7714486819208509
45.26158589253871,-1470.3902322692256,0.7730117229833257
45.26214492955423,-1470.2722418037552,0.7712847014647279
45.2626978671105,-1470.350856811598,0.7717758949741435
45.26324472320249,-1470.298355605726,0.7707950135060223
45.26378551596434,-1470.333266513304,0.770802736750902
45.26432026353526,-1470.309902599625,0.770158590147834
45.2648489840631,-1470.3253885299796,0.7699561918248182
45.265371695703976,-1470.3149745277651,0.7694664481355377
45.265888416621976,-1470.3218271121189,0.7691753952640321
45.26639916498886,-1470.3171686050923,0.7687589903020227
45.266903958983775,-1470.3201841267055,0.7684332381329337
45.267402816792966,-1470.3180835982885,0.7680541150176476
45.26789575660949,-1470.3193937404296,0.7677176141554075
45.2683827966329,-1470.318430074129,0.7673597188563562
45.26886395506902,-1470.3189822534848,0.7670230847574424
45.269339250129605,-1470.3185238438616,0.7666792532182943
45.26980870003207,-1470.3187391363158,0.7663471747086147
45.27027232299923,-1470.3185052716287,0.7660141938884576
45.27073013725899,-1470.3185708239776,0.765688725778353
45.27118216104408,-1470.318436745191,0.765365138602913
45.27162841259176,-1470.318435735431,0.7650471650401619
45.27206891014359,-1470.3183459959375,0.7647322948462837
45.27250367194508,-1470.3183153940006,0.7644221796916704
45.27293271624547,-1470.3182453527957,0.7641156966561921
45.27335606129744,-1470.3182015913662,0.7638135725287509
45.27377372535681,-1470.3181402983666,0.7635153009692632
45.274185726682326,-1470.318090682919,0.7632211977189958
45.27459208353532,-1470.3180332735271,0.7629310304650644
45.27499281417949,-1470.317981052426,0.7626449322609752
45.27538793688061,-1470.3179253661788,0.7623627925861425
45.275777469906274,-1470.3178719849666,0.7620846633001019
45.27616143152561,-1470.3178170633278,0.761810488011544
45.27653984000902,-1470.3177631662868,0.7615402824975115
45.27691271362794,-1470.3177085850575,0.7612740144226735
45.27728007065455,-1470.317654460111,0.7610116835284952
45.2776419293615,-1470.3176000325248,0.760753268175155
45.27799830802169,-1470.3175458094931,0.7604987609774236
45.27834922490797,-1470.3174914540334,0.760248145048365
45.27869469829292,-1470.3174371921373,0.7600014098403157
45.27903474644854,-1470.3173828743988,0.7597585405815238
45.27936938764605,-1470.317328601582,0.7595195253184737
45.2796986401556,-1470.3172743079288,0.7592843502252916
45.28002252224599,-1470.3172200386048,0.759053002727184
45.2803410521845,-1470.3171657645034,0.7588254694157607
45.280654248236566,-1470.3171115062494,0.758601737445161
45.28096212866553,-1470.3170572515678,0.7583817936020897
45.28126471173242,-1470.3170030098202,0.7581656249198202
45.2815620156957,-1470.3169487757898,0.757953218270717
45.281854058811,-1470.3168945541688,0.7577445606420676
45.28214085933089,-1470.316840343115,0.7575396389511131
45.28242243550461,-1470.316786145096,0.7573384401673254
45.28269880557784,-1470.3167319597233,0.7571409512318616
45.28296998779248,-1470.316677788474,0.7569471591108908
45.28323600038634,-1470.3166236314305,0.7567570507590933
45.28349686159298,-1470.3165694896295,0.7565706131461869
45.283752589641416,-1470.3165153635964,0.7563878332406444
45.2840032027559,-1470.316461254214,0.756208698019613
45.28424871915566,-1470.316407162108,0.7560331944621645
45.28448915705471,-1470.316353088014,0.7558613095535673
45.28472453466155,-1470.3162990325102,0.7556930302824414
45.28495487017899,-1470.3162449963556,0.7555283436447239
45.28518018180389,-1470.316190980284,0.7553672366415094
45.2854004877269,-1470.3161369849242,0.75520969627828
45.2856158061323,-1470.3160830109612,0.7550557095669124
45.28582615519768,-1470.3160290590097,0.7549052635243756
45.2860315530938,-1470.315975129742,0.7547583451743289
45.28623201798428,-1470.315921223988,0.7546149415484078
45.28642756802543,-1470.3158673423218,0.754475039681724
45.286618221366,-1470.315813485316,0.7543386266158555
45.28680399614695,-1470.3157596537255,0.7542056894010769
45.286984910501246,-1470.3157058481167,0.7540762150923506
45.28716098255362,-1470.315652069279,0.7539501907540692
45.28733223042035,-1470.3155983178465,0.7538276034560006
45.28749867220903,-1470.3155445942784,0.7537084402731421
45.2876603260184,-1470.3154908993893,0.7535926882918806
45.287817209938034,-1470.3154372338176,0.7534803346041621
45.28796934204822,-1470.315383598136,0.7533713663088398
45.28811674041968,-1470.3153299930195,0.7532657705137494
45.28825942311338,-1470.3152764190186,0.7531635343332654
45.28839740818031,-1470.3152228768065,0.753064644891244
45.28853071366126,-1470.315169367097,0.7529690893202386
45.288659357586624,-1470.315115890511,0.7528768547601418
45.28878335797618,-1470.3150624475204,0.7527879283576757
45.288902732838885,-1470.3150090387935,0.752702297270424
45.289017500172655,-1470.314955665001,0.7526199486648181
45.28912767796417,-1470.3149023266958,0.7525408697148737
45.28923328418865,-1470.3148490244475,0.7524650476038757
45.28933433680967,-1470.3147957588894,0.7523924695250209
45.28943085377893,-1470.314742530748,0.7523231226819108
45.28952285303608,-1470.314689340542,0.7522569942852771
45.28961035250848,-1470.314636188759,0.7521940715551257
45.28969337011103,-1470.3145830761102,0.7521343417237082
45.28977192374597,-1470.3145300030735,0.7520777920305342
45.289846031302645,-1470.3144769702974,0.7520244097270349
45.28991571065734,-1470.314423978428,0.7519741820747694
45.28998097967307,-1470.314371027994,0.7519270963442374
45.29004185619937,-1470.314318119518,0.751883139816284
45.29009835807214,-1467.041438020027,0.7150027769128561
45.29037075461807,-1463.878549121798,0.6791990874103926
45.2906314100638,-1463.6325898331718,0.676244277295045
45.29088702154169,-1463.8655407578162,0.678685551746928
45.29113741178871,-1463.7081215629064,0.6767350173724801
45.29138260520351,-1463.8130348367747,0.6777419959711987
45.29162262026298,-1463.742998643813,0.6767827641032377
45.29185747561166,-1463.7895972564331,0.6771404777128529
45.292087189882864,-1463.7584393133168,0.6766263327059799
45.29231178170368,-1463.779119110732,0.6766995044206469
45.29253126969456,-1463.7652404506514,0.6763871911186383
45.29274567246912,-1463.7744007996062,0.6763379026522993
45.2929550086339,-1463.768201847823,0.676119278684225
45.2931592967881,-1463.7722424696449,0.6760195362663326
45.29335855552336,-1463.7694567499266,0.6758465093154186
45.293552803423566,-1463.7712219664584,0.6757282860199674
45.29374205906457,-1463.769953268549,0.675579452488014
45.29392634101398,-1463.7707072246196,0.6754569290698539
45.29410566783093,-1463.7701127900846,0.6753227469484921
45.29428005806586,-1463.7704173290126,0.6752021965565993
45.29444953026028,-1463.7701225998906,0.6750783956424851
45.29461410294656,-1463.7702274314238,0.6749625770008952
45.29477379464767,-1463.7700659388724,0.6748472301319135
45.294928623877006,-1463.7700820465436,0.6747373400428336
45.29507860913814,-1463.7699798059882,0.674629561439109
45.295223768924586,-1463.7699565173166,0.6745261025596212
45.295364121719615,-1463.76988064818,0.6744254693103313
45.29549968599601,-1463.7698398877988,0.6743286358259933
45.29563048021587,-1463.769775777705,0.6742349307741453
45.29575652283037,-1463.7697272913567,0.6741447798138316
45.29587783227954,-1463.769668447507,0.6740578772918757
45.29599442699212,-1463.7696165679488,0.6739744051093516
45.29610632538523,-1463.769560105946,0.6738942201489566
45.29621354586427,-1463.769506760365,0.6738173959863382
45.29631610682264,-1463.7694513996514,0.673743861750912
45.29641402664154,-1463.7693974458734,0.6736736428854062
45.29650732368981,-1463.769342618567,0.6736067006386043
45.29659601632365,-1463.7692884390426,0.6735430390725047
45.29668012288646,-1463.7692338942263,0.6734826337250815
45.29675966170861,-1463.769179660534,0.6734254791659932
45.29683465110728,-1463.7691252879588,0.6733715572930686
45.296905109386174,-1463.769071077473,0.6733208584696385
45.29697105483541,-1463.769016829373,0.6732733674325843
45.29703250573126,-1463.768962677818,0.6732290726883401
45.29708948033596,-1463.7689085344557,0.6731879602489573
45.29714199689751,-1463.768854459059,0.6731500178051267
45.2971900736495,-1463.7688004126264,0.6731152319465248
45.297233728810895,-1463.768746422263,0.6730835900183216
45.29727298058581,-1463.7686924709026,0.6730550788796993
45.29730784716337,-1463.7686385708023,0.6730296857314227
45.29733834671747,-1463.7685847147034,0.6730073975661411
45.29736449740661,-1463.7685309085016,0.6729882015363168
45.29738631737369,-1463.7684771491429,0.6729720847054832
45.29740382474584,-1463.7684234394767,0.6729590342155909
45.29741703763417,-1463.768369778664,0.6729490371791818
45.29742597413366,-1463.7683161682423,0.672942080747746
45.29743065232292,-1463.7682626079447,0.6729381520648016
45.297431090264034,-1463.7682090988778,0.6729372383017901
45.297427306002334,-1463.768155641323,0.6729393266334568
45.29741931756625,-1463.7681022359054,0.6729444042511102
45.29740714296713,-1463.768048883129,0.6729524583575209
45.29739080019902,-1463.7679955835922,0.6729634761694796
45.29737030723852,-1463.7679423376642,0.6729774449142392
45.29734568204458,-1463.7678891459782,0.6729943518352511
45.29731694255834,-1463.7678360091395,0.6730141841889078
45.297284106702925,-1463.767782927598,0.6730369292433089
45.297247192383296,-1463.7677299018446,0.6730625742805274
45.29720621748605,-1463.7676769323682,0.673091106596293
45.29716119987926,-1463.7676240196756,0.6731225135002787
45.2971121574123,-1463.7675711644242,0.6731567823177668
45.29705910791564,-1463.7675183670333,0.6731939003853407
45.29700206920074,-1463.7674656279485,0.6732338550539841
45.29694105905979,-1463.7674129476825,0.6732766336896899
45.29687609526563,-1463.7673603268113,0.6733222236734739
45.29680719557151,-1463.767307765774,0.6733706123992759
45.29673437771096,-1463.767255265055,0.6734217872760979
45.29665765939761,-1463.767202825141,0.6734757357276572
45.29657705832502,-1463.7671504465368,0.6735324451926128
45.29649259216652,-1463.7670981297024,0.6735919031240616
45.296404278575054,-1463.7670458751584,0.673654096990747
45.29631213518299,-1463.76699368336,0.6737190142757936
45.29621617960198,-1463.7669415547482,0.6737866424773759
45.2961164294228,-1463.7668894897813,0.6738569691091769
45.29601290221517,-1463.7668374890425,0.6739299817017421
45.29590561552761,-1463.7667855529023,0.6740056677987063
45.29579458688728,-1463.7667336819031,0.6740840149613081
45.29567983379982,-1463.76668187641,0.6741650107645213
45.29556137374918,-1463.7666301368552,0.6742486427999068
45.29543922419749,-1463.7665784638052,0.6743348986765066
45.295313402584895,-1463.7665268576925,0.6744237660178595
45.29518392632938,-1463.7664753188149,0.6745152324621887
45.29505081282665,-1463.7664238477676,0.6746092856672734
45.29491407944996,-1463.7663724450183,0.6747059133058281
45.29477374354996,-1463.7663211108534,0.6748051030649665
45.29462982245457,-1463.7662698457802,0.6749068426508321
45.29448233346879,-1463.7662186502832,0.6750111197859686
45.294331293874585,-1463.7661675247657,0.6751179222087536
45.294176720930736,-1463.7661164696874,0.6752272376750265
45.29401863187268,-1463.7660654854362,0.6753390539567419
45.293857043912354,-1463.7660145723842,0.6754533588427584
45.2936919742381,-1465.5940008408973,0.696151277566039
45.29340041857297,-1467.360551638315,0.7162451615952148
45.2931095499278,-1467.4978519817166,0.7179976885708571
45.29281565467568,-1467.3676572023633,0.7167412965122272
45.29251885884987,-1467.4555036871438,0.7179413754026273
45.292219175813,-1467.3968245139304,0.7174941185959273
45.291916622202585,-1467.4358634361931,0.7181488920358523
45.29161121452948,-1467.409756107607,0.7180723600496224
45.29130296927757,-1467.427079791563,0.7184867451415142
45.29099190290077,-1467.415449616026,0.7185772081537505
45.29067803182297,-1467.4231221637913,0.7188869587370977
45.290361372437935,-1467.4179263800193,0.7190538357474935
45.29004194110921,-1467.4213096351095,0.7193192619242712
45.28971975417,-1467.4189736828375,0.7195222685539964
45.28939482792306,-1467.420450687779,0.7197701494258482
45.28906717864066,-1467.4193858739195,0.7199913556856807
45.28873682256438,-1467.4200157591324,0.720233567625338
45.2884037759051,-1467.4195159987698,0.7204649790199188
45.288068054842846,-1467.4197694896495,0.7207067749966797
45.28772967552672,-1467.4195209676557,0.7209448129456018
45.28738865407478,-1467.4196072760892,0.7211885022583528
45.287045006573976,-1467.4194705198574,0.72143155093454
45.28669874908002,-1467.419482629387,0.7216781346671703
45.286349897617306,-1467.4193956515746,0.7219254506837053
45.285998468178825,-1467.419374888974,0.7221753485870631
45.285644476726056,-1467.4193101403475,0.7224265764146027
45.28528793918888,-1467.419274873628,0.7226799499639212
45.28492887146548,-1467.4192201105957,0.722934906554296
45.28456728942229,-1467.4191785038945,0.7231918025349355
45.28420320889382,-1467.419128285488,0.7234503816010971
45.28383664568268,-1467.4190839677517,0.7237107959239089
45.2834676155594,-1467.4190358762992,0.7239729253954088
45.28309613426238,-1467.418990461224,0.7242368314658701
45.28272221749779,-1467.4189434227048,0.7245024545811023
45.28234588093952,-1467.4188976276591,0.7247698158966822
45.28196714022905,-1467.4188511654197,0.7250388828023193
45.281586010975374,-1467.4188053101302,0.7253096585674754
45.28120250875495,-1467.418759212622,0.725582122578874
45.28081664911159,-1467.4187134394706,0.7258562701859944
45.28042844755636,-1467.4186676133136,0.7261320861338401
45.28003791956756,-1467.4186219861813,0.7264095622769526
45.279645080590576,-1467.418576390519,0.7266886857690821
45.27924994603784,-1467.418530938302,0.7269694469345945
45.27885253128876,-1467.4184855552364,0.7272518340240172
45.27845285168959,-1467.418440291198,0.7275358367094313
45.27805092255342,-1467.4183951133102,0.7278214437546617
45.277646759160056,-1467.4183500439258,0.7281086445689798
45.27724037675596,-1467.418305068578,0.7283974281706851
45.27683179055417,-1467.4182601972236,0.7286877838767662
45.27642101573423,-1467.4182154234406,0.7289797008434762
45.27600806744212,-1467.4181707519174,0.729273168375956
45.27559296079018,-1467.4181261799204,0.7295681757195821
45.27517571085704,-1467.4180817095123,0.7298647121975849
45.27475633268754,-1467.4180373397787,0.7301627671236034
45.27433484129268,-1467.4179930717032,0.7304623298565794
45.27391125164954,-1467.4179489049066,0.7307633897641097
45.2734855787012,-1467.417904839926,0.7310659362481685
45.2730578373567,-1467.4178608766272,0.7313699587272424
45.272628042490965,-1467.4178170154737,0.7316754466506789
45.27219620894471,-1467.4177732565715,0.7319823894879899
45.2717623515244,-1467.4177296001387,0.7322907767341805
45.271326485002206,-1467.4176860463956,0.7326005979085092
45.27088862411589,-1467.417642595453,0.7329118425533324
45.2704487835688,-1467.4175992474136,0.7332245002352576
45.27000697802975,-1467.417556002566,0.7335385605473773
45.26956322213301,-1467.417512861094,0.7338540131060167
45.26911753047821,-1467.4174698230624,0.7341708475506584
45.26866991763031,-1467.417426888679,0.7344890535468722
45.26822039811951,-1467.4173840581902,0.7348086207852368
45.267768986441205,-1467.417341331835,0.7351295389808291
45.26731569705593,-1467.4172987096024,0.7354517978705428
45.26686054438931,-1467.417256191624,0.7357753872175217
45.266403542832,-1467.4172137781206,0.7361002968106324
45.2659447067396,-1467.4171714693389,0.7364265164637839
45.26548405043266,-1467.417129265414,0.7367540360143671
45.26502158819657,-1467.4170871663423,0.7370828453230553
45.264557334281534,-1467.417045172374,0.737412934278211
45.264091302902514,-1467.41700328374,0.7377442927928726
45.26362350823918,-1467.4169615005142,0.7380769108032091
45.26315396443584,-1467.4169198228155,0.7384107782708709
45.26268268560144,-1467.4168782507998,0.738745885182876
45.262209685809445,-1467.416836784596,0.7390822215509929
45.261734979097845,-1467.41679542441,0.7394197774128849
45.26125857946908,-1467.4167541702575,0.7397585428291577
45.26078050089001,-1467.4167130223784,0.7400985078880628
45.26030075729184,-1467.416671980947,0.7404396627022501
45.259819362570106,-1467.416631045927,0.7407819974071794
45.259336330584624,-1467.4165902175257,0.7411255021662556
45.25885167515942,-1467.4165494958818,0.7414701671673593
45.25836541008272,-1467.4165088810716,0.7418159826229104
45.25787754910687,-1467.4164683733625,0.7421629387728093
45.25738810594834,-1467.416427972755,0.7425110258792421
45.25689709428763,-1467.4163876793575,0.7428602342309771
45.25640452776928,-1467.4163474933302,0.7432105541427505
45.25591042000178,-1467.416307414732,0.7435619759535483
45.25541478455759,-1467.4162674436632,0.74391449002826
45.25491763497303,-1467.4162275803906,0.7442680867591087
45.25441898474829,-1467.416187824853,0.7446227565601375
45.253918847347386,-1467.4161481771882,0.7449784898730992
45.25341723619812,-1467.4161086375254,0.7453352771651965
45.25291416469203,-1473.8070923295252,0.8176689414106046
45.25197954940295,-1479.9832905685334,0.8878629192709039
45.25105795485844,-1480.4634460222485,0.8939256470842876
45.2501363512427,-1480.008408326021,0.8894629415578689
45.24921513267141,-1480.315667238958,0.8935796289321012
45.24829429939978,-1480.1106558396796,0.8919303413394133
45.24737386318138,-1480.2472777309251,0.8941259932753178
45.246453835376606,-1480.1561408578102,0.8937578093466642
45.24553422730159,-1480.2168435312142,0.8950984037436784
45.24461505021805,-1480.176320104351,0.8952993068298318
45.24369631533364,-1480.203281011086,0.896259515877878
45.24277803380204,-1480.1852526283662,0.896712999026802
45.24186021672302,-1480.197217371317,0.8975037778993601
45.24094287514248,-1480.1891869628312,0.898069149143641
45.240026020052575,-1480.194486920484,0.8987842412276336
45.23910966239175,-1480.1909002322427,0.8993989513917582
45.238193813044816,-1480.1932382391326,0.9000800044686763
45.23727848284305,-1480.1916267133854,0.9007162358174892
45.236363682564246,-1480.192648473246,0.9013817434910446
45.23544942293278,-1480.1919149728324,0.9020271151550645
45.23453571461973,-1480.192351908899,0.9026852801179612
45.233622568242886,-1480.1920088165775,0.9033342724421702
45.2327099943669,-1480.1921860053658,0.9039887236702215
45.23179800350331,-1480.1920166019052,0.9046388666962916
45.230886606110616,-1480.1920785214709,0.9052912005040232
45.2299758125944,-1480.1919864868014,0.9059413799046974
45.22906563330735,-1480.1919973490783,0.9065922893368087
45.22815607854938,-1480.1919398737025,0.9072419934706974
45.22724715856771,-1480.1919282166134,0.9078917702691018
45.226338883556885,-1480.1918862735429,0.9085407555293011
45.22543126365894,-1480.1918647801622,0.9091895132413328
45.224524308963424,-1480.1918299123183,0.9098376553148536
45.223618029507485,-1480.1918042191992,0.9104854284530266
45.222712435275966,-1480.1917726674446,0.9111326562146075
45.22180753620149,-1480.1917452788418,0.9117794443219421
45.22090334216451,-1480.191715372049,0.9124257104501815
45.21999986299343,-1480.191687400826,0.9130714976990417
45.21909710846465,-1480.1916583953634,0.9137167656099157
45.2181950883027,-1480.1916303351966,0.9143615294951409
45.21729381218026,-1480.1916019003268,0.9150057675472449
45.21639328971828,-1480.191573970268,0.9156494827646968
45.21549353048608,-1480.19154595822,0.9162926616695902
45.21459454400138,-1480.1915182549333,0.9169353018293499
45.21369633973044,-1480.1914905995363,0.9175773935093096
45.21279892708811,-1480.1914631656073,0.918218931903949
45.211902315437925,-1480.191435837009,0.9188599089811937
45.2110065140922,-1480.1914086906688,0.9195003189195597
45.2101115323121,-1480.191381674746,0.9201401544834811
45.20921737930775,-1480.1913548234268,0.9207794094423931
45.20832406423828,-1480.1913281136517,0.9214180769570596
45.207431596211954,-1480.1913015602497,0.9220561506509618
45.20653998428625,-1480.1912751528678,0.922693623899879
45.20564923746792,-1480.1912488979908,0.9233304903051476
45.20475936471312,-1480.1912227908003,0.9239667433765772
45.20387037492745,-1480.1911968341626,0.9246023767463293
45.20298227696608,-1480.1911710256811,0.9252373840229694
45.20209507963383,-1480.1911453664643,0.9258717588901934
45.20120879168525,-1480.1911198554385,0.9265054950426876
45.200323421824734,-1480.191094492753,0.9271385862244332
45.199438978706574,-1480.1910692777712,0.9277710262060312
45.19855547093508,-1480.1910442107103,0.9284028088030954
45.19767290706464,-1480.1910192909795,0.9290339278574772
45.19679129559985,-1480.1909945182522,0.9296643772492909
45.1959106449956,-1480.190969892362,0.9302941508956403
45.19503096365712,-1480.190945413102,0.9309232427483556
45.19415225994012,-1480.1909210801466,0.9315516467930077
45.19327454215086,-1480.1908968932134,0.932179357050702
45.19239781854626,-1480.1908728519302,0.9328063675764723
45.19152209733398,-1480.1908489561213,0.9334326724624918
45.1906473866725,-1480.1908252054748,0.9340582658342333
45.18977369467125,-1480.1908015996896,0.9346831418520636
45.18890102939067,-1480.190778138509,0.9353072947115746
45.18802939884232,-1480.1907548216525,0.9359307186427402
45.18715881098896,-1480.1907316488682,0.9365534079104407
45.18628927374468,-1480.190708619804,0.9371753568129557
45.18542079497495,-1480.1906857342638,0.9377965596847666
45.18455338249673,-1480.1906629919436,0.9384170108935779
45.1836870440786,-1480.1906403924436,0.9390367048402838
45.182821787440815,-1480.190617935529,0.9396556359619437
45.1819576202554,-1480.190595620924,0.9402737987293472
45.18109455014629,-1480.1905734483296,0.9408911876471514
45.18023258468935,-1480.190551417497,0.9415077972546676
45.179371731412566,-1480.1905295281992,0.942123622125425
45.17851199779607,-1480.1905077800438,0.9427386568650568
45.17765339127226,-1480.190486172695,0.9433528961137035
45.17679591922592,-1480.190464705946,0.9439663345467464
45.17593958899428,-1480.190443379499,0.9445789668722843
45.17508440786713,-1480.190422192972,0.9451907878311768
45.17423038308695,-1480.190401146095,0.9458017921991002
45.17337752184895,-1480.1903802386644,0.946411974786046
45.1725258313012,-1480.1903594703804,0.9470213304343935
45.17167531854474,-1480.190338840824,0.9476298540185747
45.17082599063367,-1480.1903183497857,0.9482375404487242
45.16997785457524,-1480.1902979969643,0.9488443846672173
45.16913091732994,-1480.1902777820972,0.9494503816500668
45.168285185811655,-1480.1902577047977,0.9500555264049984
45.1674406668877,-1480.1902377647727,0.9506598139738814
45.16659736737896,-1480.1902179617894,0.9512632394322508
45.16575529405996,-1480.190198295449,0.9518657978867147
45.16491445365903,-1480.1901787655115,0.9524674844785008
45.16407485285831,-1491.2010621001366,1.0771365010066647
45.16249549740371,-1501.841897946436,1.1980818091218157
45.160942297876296,-1502.6691918667268,1.208511882128519
45.15939278925607,-1501.885269408006,1.2008044970224279
45.15784763423032,-1502.4146849423016,1.2078764840416083
45.15630681693305,-1502.0615252135683,1.2050111213389738
45.15477034132576,-1502.296955217544,1.2087679866003047
45.15323821070995,-1502.139986400153,1.208104681148045
45.15171042832851,-1502.2446173452784,1.21038307117355
45.1501869973483,-1502.1748488133644,1.2106951093191243
45.14866792086098,-1502.2213469681717,1.2123129112515239
45.14715320188326,-1502.190334365634,1.2130550045024007
45.14564284335718,-1502.2109959670834,1.2143757388688126
45.14413684815037,-1502.1972084636525,1.2153055182294261
45.14263521905636,-1502.206387393184,1.2164907532945741
45.141137958794815,-1502.2002557290218,1.2175004884899054
45.139645070011845,-1502.2043314876162,1.218622031442152
45.13815655528026,-1502.2016026566746,1.219663835148047
45.13667241709986,-1502.2034105763437,1.2207535974750292
45.13519265789769,-1502.2021943517923,1.2218061809044372
45.13371728002834,-1502.2029945781944,1.2228783419588787
45.13224628577421,-1502.2024508574516,1.2239322387650213
45.13077967734576,-1502.2028034536268,1.2249930967670315
45.12931745688184,-1502.2025588559875,1.2260440955320158
45.12785962644991,-1502.2027127369531,1.2270964460196123
45.126406188046346,-1502.2026013135858,1.2281426712021362
45.124957143596696,-1502.2026671065182,1.2291877531150504
45.123512494955975,-1502.202615100647,1.2302283676253765
45.12207224390892,-1502.2026419712492,1.2312667282708765
45.12063639217028,-1502.202616600092,1.2323013568012404
45.11920494138506,-1502.2026263980906,1.2333332363069451
45.11777789312885,-1502.202613089968,1.2343617090267083
45.11635524890804,-1502.202615524489,1.235387211211186
45.114937010160105,-1502.2026078011204,1.2364094498361542
45.11352317825392,-1502.202607185598,1.2374286181571441
45.11211375448998,-1502.2026021660745,1.2384445853176318
45.11070874010071,-1502.2026004157467,1.2394574366240148
45.10930813625071,-1502.2025968177743,1.2404671133530885
45.10791194403705,-1502.2025947820744,1.241473652886848
45.10652016448952,-1502.202592034016,1.2424770286171445
45.10513279857092,-1502.2025900886167,1.2434772566781103
45.10374984717733,-1502.202587934533,1.2444743247905359
45.10237131113838,-1502.2025862447265,1.2454682396997314
45.10099719121749,-1502.2025845692554,1.2464589955480825
45.09962748811219,-1502.202583206734,1.2474465949600821
45.09826220245437,-1502.2025819566911,1.2484310349849461
45.09690133481055,-1502.2025809514073,1.2494123164689703
45.09554488568213,-1502.2025801013383,1.2503904378066641
45.09419285550571,-1502.2025794648246,1.251365399106307
45.09284524465331,-1502.202579001715,1.2523371994136212
45.09150205343266,-1502.2025787375655,1.2533058385618376
45.090163282087474,-1502.2025786538934,1.2542713159348022
45.08882893079771,-1502.20257876159,1.255233631294071
45.087498999679845,-1502.2025790522446,1.2561927842301788
45.08617348878713,-1502.2025795301006,1.2571487745226109
45.084852398109895,-1502.202580190872,1.2581016019008358
45.08353572757576,-1502.2025810361922,1.2590512662070024
45.082223477049965,-1502.2025820636118,1.2599977672829652
45.08091564633558,-1502.2025832734364,1.26094110504724
45.07961223517382,-1502.2025846642082,1.2618812794438274
45.078313243244274,-1502.2025862355326,1.2628182904739211
45.0770186701652,-1502.202587986322,1.263752138175889
45.075728515493786,-1502.2025899160528,1.264682822639304
45.07444277872639,-1502.2025920238004,1.265610343993834
45.07316145929885,-1502.2025943088006,1.2665347024154137
45.07188455658672,-1502.2025967702689,1.2674558981240023
45.07061206990552,-1502.2025994074231,1.268373931383666
45.069343998511066,-1502.202602219365,1.2692888025010431
45.06808034159966,-1502.202605205378,1.2702005118285296
45.0668210983084,-1502.2026083648043,1.2711090597626928
45.06556626771543,-1502.2026116967988,1.2720144467413186
45.06431584884019,-1502.2026152004678,1.2729166732448023
45.06306984064372,-1502.202618875101,1.2738157397985428
45.06182824202889,-1502.2026227199503,1.2747116469703004
45.06059105184066,-1502.2026267342396,1.2756043953700957
45.05935826886637,-1502.2026309170917,1.276493985649222
45.05812989183598,-1502.2026352678342,1.277380418503487
45.05690591942234,-1502.2026397856378,1.278263694668968
45.05568635024146,-1502.202644469705,1.2791438149239456
45.05447118285274,-1502.202649319415,1.2800207800903554
45.05326041575928,-1502.2026543339002,1.2808945910288179
45.052054047408106,-1502.2026595123402,1.2817652486417885
45.05085207619043,-1502.202664854006,1.2826327538738578
45.04965450044194,-1502.2026703579809,1.2834971077084256
45.04846131844303,-1502.2026760236542,1.2843583111730696
45.04727252841907,-1502.2026818503482,1.2852163653351871
45.04608812854067,-1502.2026878371785,1.286071271300201
45.04490811692392,-1502.2026939833136,1.2869230302143322
45.04373249163069,-1502.2027002880488,1.2877716432652246
45.04256125066885,-1502.2027067506149,1.2886171116796261
45.041394391992526,-1502.202713370237,1.2894594367238466
45.0402319135024,-1502.2027201462613,1.2902986197050297
45.0390738130459,-1502.2027270778,1.2911346619669737
45.03792008841755,-1502.202734164083,1.2919675648938382
45.03677073735913,-1502.2027414044535,1.2927973299100242
45.035625757559984,-1502.2027487981134,1.2936239584770441
45.03448514665728,-1502.2027563442002,1.2944474520942233
45.033348902236256,-1502.2027640421109,1.295267812302185
45.03221702183045,-1502.2027718910697,1.2960850406777895
45.03108950292199,-1502.2027798902373,1.2968991388351654
45.029966342941854,-1517.4008881846237,1.4690735845344227
45.02782475249087,-1532.088228256797,1.6360643223858033
45.02572188886455,-1533.2301581947645,1.6504510915488373
45.02362673234953,-1532.1481625453994,1.6397949672524845
